INFO 2026-03-18 19:12:38,187 autoreload Watching for file changes with StatReloader
INFO 2026-03-21 18:46:37,994 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,036 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,062 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,110 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,147 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,178 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,225 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,270 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,319 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,362 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,378 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,430 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,458 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,492 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,535 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,568 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,586 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,629 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,648 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,688 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,715 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,745 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,780 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,804 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,828 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,870 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,899 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,911 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,945 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:38,976 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,008 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,047 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,086 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,111 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,142 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,196 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,228 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,265 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,304 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,328 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,364 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,415 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,445 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,494 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,524 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,562 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,602 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,647 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,677 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,711 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,746 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,773 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,794 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,828 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,851 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,885 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,920 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,953 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:39,981 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,011 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,043 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,094 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,139 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,180 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,214 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,235 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,297 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,342 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,380 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,419 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,446 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,477 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,511 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,545 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,591 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,764 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,802 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,836 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,859 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,878 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,897 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,939 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,966 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:40,993 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,011 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,074 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,122 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,162 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,211 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,250 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,297 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,342 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,388 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,408 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,461 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,491 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,510 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,545 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,586 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,627 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,669 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,699 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,725 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,750 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,790 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,820 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,844 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,880 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,916 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,947 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:41,994 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,031 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,063 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,103 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,148 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,189 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,230 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,258 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,292 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,341 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,368 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,415 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,448 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,481 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,511 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,553 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,587 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,609 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,629 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,746 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,772 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,804 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,842 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,860 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,905 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,936 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,968 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:42,998 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,043 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,082 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,115 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,149 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,176 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,230 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,258 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,278 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,322 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,360 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,392 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,437 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,488 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,509 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,552 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,585 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,622 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,645 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,686 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,710 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,745 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,768 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,801 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,832 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,858 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,884 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,912 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,928 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,960 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:43,988 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,020 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,041 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,076 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,120 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,149 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,193 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,239 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,277 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,317 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,352 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,376 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,408 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,452 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,486 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,522 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,564 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,590 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,628 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,648 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,678 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,715 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,745 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,770 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,798 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,827 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,853 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,878 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,899 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,913 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,947 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:44,985 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,012 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,047 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,095 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,227 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,277 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,305 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,368 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,414 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,453 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,505 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,547 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,581 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,624 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,662 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,699 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,735 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,770 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,810 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,853 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,883 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,929 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:45,979 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,012 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,040 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,077 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,095 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,144 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,158 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,195 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,227 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,261 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,302 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,326 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,370 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,411 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,444 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,478 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,514 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,553 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,600 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,635 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,679 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,713 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,727 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,765 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,794 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,825 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,860 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,889 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,900 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,943 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:46,977 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:47,010 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:47,054 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:47,095 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:47,128 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:47,167 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:47,215 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:47,244 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:47,298 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:47,343 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:47,396 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:47,444 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:47,541 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:47,590 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:47,628 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:47,806 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:47,959 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:48,016 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:48,040 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:48,091 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:48,144 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:48,194 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:48,228 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:48,276 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:48,310 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:48,345 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:48,376 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:48,420 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
INFO 2026-03-21 18:46:48,446 basehttp "GET /api/orders/cart/ HTTP/1.1" 200 824
